entity_name,entity_id,bts_line,category,review_id,review_title,review_text,review_rating,published_date,created_at_date,trip_type,stay_date,review_language,is_translated,original_language,like_count,images_count,reviewer_id,reviewer_name,reviewer_username,reviewer_contribution_count,reviewer_hometown,reviewer_profile_link,has_owner_response,owner_response_text,owner_response_date,review_link,entity_link
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,874100823,Easy. Cheap. Quick,Definitely a recommendation as it is offering quick and easy access to various parts of the city otherwise you would not go to. Traffic is horrible,5,2023-01-06,2023-01-06,,2022-12-31,en,False,en,0,0,8416A3368D7ED70434E3FD1B48872B1B,Stefan W,367stefanw,105,Morristown,https://www.tripadvisor.com/Profile/367stefanw,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r874100823-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,874036602,"many frequencies, waits are short","With short waits, modern trains, and excellent air conditioning, this is the best way to get around Bangkok and avoid its crazy traffic",5,2023-01-05,2023-01-05,,2023-01-31,en,False,en,0,0,B660AC8C1BE561E0B199C56AAEA33C95,Pedro C,pedrocZ5667MQ,322,Buenos Aires,https://www.tripadvisor.com/Profile/pedrocZ5667MQ,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r874036602-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,873591757,"Clean, convenient and cheap","This is a great way to explore Bangkok.  Tickets are very inexpensive, trains are spotless and frequent.  Pretty easy to navigate",5,2023-01-02,2023-01-02,,2023-01-31,en,False,en,0,0,8C1FCC5381206D82DC55BA0A5EF4107B,Lisa P,lisapT4082BC,54,Boca Raton,https://www.tripadvisor.com/Profile/lisapT4082BC,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r873591757-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,873257438,good,"not that bad when you go to bkk
just not that good as we use to 
this is all okay
good but all i can say is not that good",5,2022-12-30,2022-12-30,,2022-12-31,en,False,en,0,0,0ABDBECE7B8E5B9A65C376559D521060,Elizabeth M,S2132RNelizabethm,3,,https://www.tripadvisor.com/Profile/S2132RNelizabethm,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r873257438-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,872787809,Clean/efficient Timely,"Great way to get around the city.. and cheap too!

I mainly wanted to get between Chidlom, Silom, Asiatique/Chinatown, Iconsiam, Wat Arun etc.. and found the system to be great",5,2022-12-26,2022-12-26,,2022-11-30,en,False,en,0,0,CA4B2403ADD99D72840CC9F72D720715,Mtl_guy36,Mtl_guy36,35,,https://www.tripadvisor.com/Profile/Mtl_guy36,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r872787809-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,872680849,Excellent public transportation,"Clean, inexpensive and easy to navigate - the BTS is the BEST - best way to avoid traffic and get where you want with minimal fuss.",5,2022-12-24,2022-12-24,,2022-11-30,en,False,en,0,0,994A9385A60DA6CD7870AD0292A2DFC8,WalterReed,WalterReed,518,Landstuhl,https://www.tripadvisor.com/Profile/WalterReed,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r872680849-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,872663985,Excelent way to get to the shops,"Great way to get around the inner city and explore places for only a few baht. Quick, speedy and not long waits",5,2022-12-24,2022-12-24,,2022-08-31,en,False,en,0,0,CE800C9A2CF5396193156174B6D1FAD1,Jackie,Jackiethetravelbug12,2,Johannesburg,https://www.tripadvisor.com/Profile/Jackiethetravelbug12,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r872663985-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,872615560,great value,fantastic value for money and its clean and quick. the negative as its way too busy and we felt uneasy not wearing masks while all the locals did,3,2022-12-23,2022-12-23,,2022-12-31,en,False,en,1,0,CA21A95B2A52CA13D926D8766D8C7753,Susanna11,susannalon,4,United Kingdom,https://www.tripadvisor.com/Profile/susannalon,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r872615560-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,872389851,very easy to use,"cheap and easy way to move in BKK, try to avoid rush hours. To buy BTS credit card you must be registered",5,2022-12-21,2022-12-21,,2022-11-30,en,False,en,0,0,D07B6CE55A38F7F7BD6AEEE1652AE9E1,Thomas H,Cargomover,14,Frankfurt,https://www.tripadvisor.com/Profile/Cargomover,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r872389851-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,872385573,Must see,"Traveling above the city. you can see the city skyline from above, between skyscrapers. I recommend.",5,2022-12-21,2022-12-21,,2022-12-31,en,False,en,0,0,BCA8163EF439B02D80056F19FFB2FA95,Jurek7205,Jurek7205,188,Wroclaw,https://www.tripadvisor.com/Profile/Jurek7205,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r872385573-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,872255161,Point A to point b,"Given that Thailand is not an English speaking country, BTS trains had English equivalent announcements and purchasing a ticket is relatively very easy. Thai's help you in case you may encounter any concern on their automated ticketing system and the stations are all PWD friendly. ",5,2022-12-20,2022-12-20,,2022-12-31,en,False,en,0,0,721830A5A4FD61D8C60473CB81013E81,aoc808,aoc808,147,Cebu City,https://www.tripadvisor.com/Profile/aoc808,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r872255161-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,871441709,Convenient and accessible.,Convenient and accessible. Though not all areas around Bangkok are covered. Don't forget to get your Rabbit card for easy reload and use.,5,2022-12-12,2022-12-12,,2022-12-31,en,False,en,0,0,E381D36B00D88220263241310D7C3280,Valiza07,Valiza07,13,Dubai,https://www.tripadvisor.com/Profile/Valiza07,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r871441709-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,871218155,"For such a short distance, this was way overpriced",Very nice and clean. But the price is very expensive compare to the distance BTS covered. The train is quite slow too.,3,2022-12-10,2022-12-10,,2022-12-31,en,False,en,0,0,B6A15743FA153C0260D489F0950675F8,Peach L,peachl2017,9,,https://www.tripadvisor.com/Profile/peachl2017,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r871218155-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,871132193,"Super efficient, clean and puts my local transit system in my city to shame","As a traveller and lover of using public transit, the sky train has to be one of the most well-maintained and cleanest train system that I've taken especially considering the volume of people it moves around.  Its also super affordable and one of the best ways to navigate the mega city",5,2022-12-09,2022-12-09,,2022-12-31,en,False,en,0,0,ED093B894DD5C409B790E86299A3A6B2,virgotravell22,virgotravel22,5,,https://www.tripadvisor.com/Profile/virgotravel22,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r871132193-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,871006325,Easy way to get around,"Initially, we hired a driver and after that event, we decided to take public transportation.  It was faster and less expensive.",5,2022-12-08,2022-12-08,,2022-10-31,en,False,en,1,0,09367CA403515B74DFE2660321EEFE5C,Luke T,luket978,61,Oak Park,https://www.tripadvisor.com/Profile/luket978,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r871006325-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,870806922,An easy route on BTS to JJ Market,Take a skytrain from National Stadium Station to JJ Market on weekend was an easy ride and continent. I walked from 168 Hostel to shop in JJ Market last Sunday. It only took me 7 min to BTS station.,5,2022-12-06,2022-12-06,solo,2022-12-31,en,False,en,0,3,2128F496A38A1759152BAD434922BC28,propasia,propasia,27,Bangkok,https://www.tripadvisor.com/Profile/propasia,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r870806922-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,870757308,Easy peasy,"This is an excellent infrastructure and on the odd situation where you might not find a BTS worker, we were blessed with more than enough kind locals around who were more than willing to help.  ",5,2022-12-05,2022-12-05,,2022-11-30,en,False,en,0,0,5AEAA3DA92EF01802DFE26B32C78F7A9,Janine W,HikerBikerSkierDiver,277,Chicago,https://www.tripadvisor.com/Profile/HikerBikerSkierDiver,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r870757308-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,870376200,Skytrain,I always use the skytrain when in Bangkok as it is a cheap and easy way to get around.  Trains run frequently and are always clean and tidy.  ,5,2022-12-02,2022-12-02,,2022-11-30,en,False,en,0,0,2D14D18B92B5EE90B0F0DAD487B2E3E5,Graeme R,gobrien1212,3,Brisbane,https://www.tripadvisor.com/Profile/gobrien1212,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r870376200-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,870078479,Use this,Easy to use and dont believe anyone who tells you that you can take a cab or Grab anywhere in BKK. BTS should be the default transport one use for travel in BKK. Plus you get to mingle with the locals and tourists!,5,2022-11-29,2022-11-29,,2022-11-30,en,False,en,0,0,87B297B9E1CE3DF71D21DCC4DB739956,lino,linoNOFX,109,Singapore,https://www.tripadvisor.com/Profile/linoNOFX,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r870078479-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,870044544,Easy city transit,Much better than a taxi in the gridlock below. Inexpensive and easy to use. Helpful friendly employees at the ticketing kiosk. ,5,2022-11-28,2022-11-28,,2022-11-30,en,False,en,0,0,9431D12CDB79D3588B6730E9AA308AFC,Lostagainadvisor,Lostagainadvisor,731,Houston,https://www.tripadvisor.com/Profile/Lostagainadvisor,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r870044544-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,869536951,Very economic and easy to use.,"Cheap, efficient, clean, helpful staff and simple system, one of the best way to get around the city",4,2022-11-24,2022-11-24,,2022-06-30,en,False,en,0,0,AE2D5FBB9BBD0A686709543AEF625143,redeyefrog,exoticorchidhunter,21,Dublin,https://www.tripadvisor.com/Profile/exoticorchidhunter,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r869536951-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,869401794,fats and efficient,we took the BTS from our hotel to MBK mall and this was fast and efficient and it was only 40 baht each. Its very clean and 1000 times better than the London tube,4,2022-11-23,2022-11-23,,2022-11-30,en,False,en,0,0,3E1FE59158191708E813A69DF533A25C,gaildavid,gaildavidk,8,Sutton,https://www.tripadvisor.com/Profile/gaildavidk,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r869401794-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,868570148,Very easy to use,"This was just up the road from our hotel really convenient, go to Saigon all the shops and eateries you want.",4,2022-11-15,2022-11-15,,2022-11-30,en,False,en,0,0,9F2B75662D7BC32126A63F30770D4778,PDE1992,PDE1992,94,United Kingdom,https://www.tripadvisor.com/Profile/PDE1992,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r868570148-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,868369324,Great Transport,Staff always very with questions. gave us directions and which station to alight etc. Asok station specially helpful staff,5,2022-11-14,2022-11-14,,2022-11-30,en,False,en,0,0,30B001AE154C9F3C65C7D4D05F11CFB3,MWLM,MWLM,39,Singapore,https://www.tripadvisor.com/Profile/MWLM,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r868369324-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,868328934,Quite reliable - but often close to capacity,"The skytrain gets you from A to B in a somewhat foreseeable amount of time - which is quite a unique feature in Bangkok.
The trouble is that it's often already now running close to capacity, so there does not seem to be much room left to accomodate more travellers - which will certainly come sooner or later.",4,2022-11-13,2022-11-13,,2022-10-31,en,False,en,0,0,1D9EBDE0B2C5EE8DCEE54271C9835017,Popoki,Popoki,133,Zurich,https://www.tripadvisor.com/Profile/Popoki,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r868328934-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,867407784,Good Tranist System,"We used the BTS quite a bit in Bangkok.  It's inexpensive, clean and reliable.  The only thing is that it doesn't run late at night.",5,2022-11-07,2022-11-06,,2022-11-30,en,False,en,1,0,7F607560A6F0296EF0701E72B971A365,CanadianFlashPacker,CanadianFlashPacker,85,Victoria,https://www.tripadvisor.com/Profile/CanadianFlashPacker,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r867407784-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,867388676,Convenient & connected,"I was not knowing about the day ticket, i though enquired at the station but did not receive this info.

Very convenient and well connected",4,2022-11-06,2022-11-06,,2022-11-30,en,False,en,0,0,22EB16DBA7D1288AC3FAD7C6CFB8B59F,Suman,HerrSuman,953,Singapore,https://www.tripadvisor.com/Profile/HerrSuman,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r867388676-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,867051238,Best mode of transportation in Bangkok,"Need I say more than anything everyone else has said? Bangkok traffic can be a night mare and if you need to get somewhere on the train line, don't even hesistate!",5,2022-11-03,2022-11-03,,2022-06-30,en,False,en,0,0,AD99FDFEACACB03871FF628A25CEE9BA,John L,johnlO6810SR,107,Bangkok,https://www.tripadvisor.com/Profile/johnlO6810SR,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r867051238-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,865072574,"BTS is clean, simple, inexpensive and fast","Although it can get crowded at peak times, the BTS is the best method of travel in Bangkok if it matches with your destination. It is very simple to buy tickets using the kiosks (which can show English easily) or the ticket agent at the window. The trains are clean, air conditioned and run fairly frequently. ",5,2022-10-18,2022-10-18,,2022-10-31,en,False,en,0,0,636DD68213E2984E3C74D3CD1C92A014,elliottn,elliottn,384,Cincinnati,https://www.tripadvisor.com/Profile/elliottn,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r865072574-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,864729754,best way to get around Bangkok,"It just works, The service is inexpensive, the trains are clean, punctual and of course, air-conditioned.",5,2022-10-16,2022-10-16,,2022-09-30,en,False,en,0,0,469B85E131AC02132469E8396ABA0032,bfk,bfk,58,,https://www.tripadvisor.com/Profile/bfk,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r864729754-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,863131276,A bit pricey,"If there's an option to take MRT, Take MRT instead. BTS is a bit pricey. MRT is the faster as well compared to BTS. ",3,2022-10-04,2022-10-04,,2022-07-31,en,False,en,0,0,1F09CC272AA44898E6E8473CF59B34CC,Jem,A2883WMjameso,129,Bacolod,https://www.tripadvisor.com/Profile/A2883WMjameso,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r863131276-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,862024030,Efficient,The easiest way to circumnavigate frantic Bangkok. A very afffordable option. Can get crowded during peak commuter times,5,2022-09-26,2022-09-26,,2022-09-30,en,False,en,0,0,6586EE3E5E54D07F5BD8CB436791E3F8,leethomaswales,leethomaswales,1402,Cardiff,https://www.tripadvisor.com/Profile/leethomaswales,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r862024030-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,860928525,super easy way to get around Bangkok!,We rode the BTS Skytrain a bunch while in Bangkok and thought it was super-easy to use and affordable.  Would definitely use again instead of taxi's!,5,2022-09-19,2022-09-19,,2022-09-30,en,False,en,0,0,DD72F310EC2BF98E1E54C0978CDFAA94,John G,johngK2013AK,44,El Dorado Hills,https://www.tripadvisor.com/Profile/johngK2013AK,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r860928525-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,860747974,"Clean, Safe, & Easy to Use","Well worth it given that traffic in Bangkok can take hours to drive just a few kilometers, especially during the rain.  Don't be intimidated by the routes, trains, or ticket system.  All very intuitive, in English, and self-explanatory.",5,2022-09-18,2022-09-18,,2022-09-30,en,False,en,0,0,3DD866C1F25482608F05EC3CC5FC841E,EduardoC1811,EduardoC1811,109,Dallas,https://www.tripadvisor.com/Profile/EduardoC1811,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r860747974-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,860496754,Very clean,This system is very useful for getting to many points of interest. Wish it ran all night. It's very safe,5,2022-09-17,2022-09-17,,2022-09-30,en,False,en,0,0,EEA666D8AB388C6A57B8A266B1CED3B2,scubaduck,scubaduck,26,,https://www.tripadvisor.com/Profile/scubaduck,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r860496754-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,859025955,Good way to commute,"expect it to be crowded, during the rush hours.
 they have now upgraded the vending machine so you can scan and pay.",4,2022-09-08,2022-09-08,,2022-07-31,en,False,en,0,0,84A92E98BAA4616843B9E9D2ECB8034A,General_Manager10400,General_Manager10400,2,Bangkok,https://www.tripadvisor.com/Profile/General_Manager10400,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r859025955-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,857970165,Aug 2022 visit,"I had never been to Bangkok before and I still had no problem figuring out how to use the Skytrain system. I saved so much time (and money) getting around Bangkok utilizing the Skytrain system. The traffic in Bangkok is staggering, I would never opt for a taxi or other street vehicle transport over Skytrain.",5,2022-09-02,2022-09-02,,2022-08-31,en,False,en,0,0,E28453C0777705D44AC65A7D58D7912F,Tobias B,C3697AJtobiasb,7,,https://www.tripadvisor.com/Profile/C3697AJtobiasb,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r857970165-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,856298552,Great experience,I had a great experience with BTS Skytrain. Very clear and not crowed. I like inside design. Cute and cozy.,5,2022-08-25,2022-08-25,,2022-08-31,en,False,en,0,0,0C2C64723A4C6EF46422AFFD346722C8,Sisilia,SisiliaLim2014,4,,https://www.tripadvisor.com/Profile/SisiliaLim2014,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r856298552-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,855464328,Very convenient mode of transportation,This is really the best way to get around the city. Gridlock can be horrendous.  though the train may be full they run regularly until midnight.,5,2022-08-21,2022-08-21,,2022-08-31,en,False,en,0,0,EB27D78A00B2327FADD228ACEBFF8606,specialkell55,specialkell55,155,Nashville,https://www.tripadvisor.com/Profile/specialkell55,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r855464328-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,854970323,Fabulous,"Inexpensive, convenient, fast.  So much better than negotiating with the taxi driver to use the meter.",5,2022-08-19,2022-08-19,,2022-08-31,en,False,en,0,0,7E393E7191A6E9EDDED31197ABAB02ED,Manu fanatics,B3452CRlisaj,3,London,https://www.tripadvisor.com/Profile/B3452CRlisaj,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r854970323-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,853990736,simple and cheap,Consistently fast way to get around Bangkok. Easy to use and comfortably air conditioned. English and Thai announcements and displays.,5,2022-08-14,2022-08-14,,2022-08-31,en,False,en,0,0,9939731642C0F673831FFA13F0E44AAC,Shawn L,X6937IGshawnl,3,,https://www.tripadvisor.com/Profile/X6937IGshawnl,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r853990736-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,852993473,Best way to go around.,Many taxi drivers will try to overprice their fee without using their meter. This is the cheapest way to go around and it goes everywhere. Just get your google maps or ask to the ticket seller where you need to get off the train to reach a specific location. Quite easy and quick. ,4,2022-08-09,2022-08-09,,2022-06-30,en,False,en,0,0,24ED337CBEB66DE2BD933290E42956F6,Eduardo F,eduardojfv,13,Istanbul,https://www.tripadvisor.com/Profile/eduardojfv,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r852993473-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,852671841,March/April 2022,"BTS Skytrain is a no-brainer. I will take a train/bus/metro in almost any situation.  BTS was clean, safe, and cheap.  ",5,2022-08-08,2022-08-07,,2022-04-30,en,False,en,0,0,E1D319E7243A14EE6B70F57FAB3186CE,Jeffrey H,Ned6901,229,,https://www.tripadvisor.com/Profile/Ned6901,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r852671841-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
BTS Skytrain,450970,Both Sukhumvit + Silom,transit_skytrain,852375502,Very easy and inexpensive transport,"This suspended railway dissects the heart of Bangkok city starting several k’s to the North, through Siam (central) and then south to east past the business, clubs, plazas and into the residence areas of the south east. Recommend the day pass 140 thb (3 USD) hop on and off as you like. Air conditioned, frequent services, can’t go wrong. Beats the taxis and traffic.",5,2022-08-06,2022-08-06,,2022-08-31,en,False,en,1,0,D88B1E2801FD33C06E48ED46E1EAC601,Arney,CloudAttack,21,,https://www.tripadvisor.com/Profile/CloudAttack,False,,,https://www.tripadvisor.com/ShowUserReviews-g293916-d450970-r852375502-BTS_Skytrain-Bangkok.html,https://www.tripadvisor.com/Attraction_Review-g293916-d450970-Reviews-BTS_Skytrain-Bangkok.html
